,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
"CA CS (AI, Machine",,--,--,--,94065,--,--,--,--,--,--,--,--,--,99160,--,82598,--,--,180827,--,--,146613,--,253791
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,209666,--,--,--,--,--,72446,--,--,167345,--,--,--,--,--
CS Computers,,--,--,--,86681,--,111906 90860,--,--,--,--,--,79828,--,--,67676 68619 91499 130260,,,,--,--,118308,--,--,
EC Electronics,,130854,--,--,108233,--,--,--,--,--,--,--,--,--,--,--,102472,--,108588159906,--,250309,--,--,--,
EE Electrical,,--,--,--,144641,--,--,166770,--,--,--,--,--,--,--,--,126680,--,158689185770,--,--,--,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,229199,--,--,158830,--,211523257968,--,--,--,--,--,
77,E077,Vidya Vikas Institute of Engineering and Technology,,,,,,Mysuru,,,,,,,,,,,,,,,,,
,,,,,,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK,,,,,,,,ALLOTMENT ( GENERAL ),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,25-AUG-24 05:02 PM,,,,,
77,E077,Vidya Vikas Institute of Engineering and Technology,,,,,,Mysuru,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,160594,--,--,174817,--,189253164750,--,--,146315180331,,--,145989,--,181486135808144054171707196842,,,,,--,225364193355,,--,--,
CS Computers,,35509,--,--,38039,--,--,37676,--,55908 31530,--,38059 31706,,--,--,31038 42149 32700 72350 77095,,,,,--,101064,--,--,
EC Electronics,,58069,--,--,63339,--,66828 80739,--,--,51346,--,--,54054,--,58124 49722 52325 53333 113385170001117676127955,,,,,,,,--,--,
EE Electrical,,116623,--,--,95480 98514 108774 95246,,,--,--,78851,--,--,92800,--,--,77404 89926 93494 160212,,,,--,173258144614,,--,209583,
IE Info.Science,,56834,--,73328 50800 52052,,--,47391,--,--,--,--,46304 45359,,--,--,44827,--,45853 102435,,--,--,118010,--,153928,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
78,E078,The Oxford College of Engineering,,,Bangalore,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,--,80186 44522 34163,,--,--,33299,--,--,34195,--,--,30971,--,--,30816,--,31382 84295,,--,85319 51804,,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
BT Bio Technology,,51414,--,--,58235,--,--,62508,--,174581 50114,--,72658 54685,,--,--,48385 119094 61695 109469,,,,--,--,100059,--,--,
CE Civil,,178593,--,--,150090,--,156512,--,--,--,139143,--,--,139761155456157457139014,,,--,153652206800,,--,211285195930,,--,--,
CS Computers,,37960,--,--,34595 35713 35844 31518,,,--,--,29152,--,--,31506,--,32744 28960 30977 32712 89699 102377104527 85344,,,,,,,,--,85717,
EC Electronics,,50714,--,--,50638,--,55934 45411,--,--,45248,--,--,48583,--,--,45169 46057 46384 124326,,,,--,151743145100167642154493,,,,
EE Electrical,,84222,--,--,80277,--,86324 80496,--,149701 72131,,--,--,73065,--,--,63491 84277 73492 147359,,,,--,--,150360,--,207988,
IE Info.Science,,44633,--,--,39395 44204 48542 48774,,,--,--,37260,--,--,38623,--,--,37128 37451 38834 102690175842124483128667,,,,,,,--,143218,
ME Mechanical,,147150,--,--,140492,--,--,163338,--,--,--,--,--,122868,--,181700117771,--,140232208696259353210386268575,,,,,--,--,
MT Mechatronics,,--,--,--,120954,--,201236,--,--,--,119290,--,--,143189,--,--,109897174778157414226009,,,--,--,238420,--,--,
79,E079,Acharya Institute of Technology,,,Bangalore,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,,45876,--,--,48253,--,69689 40884,--,--,--,--,--,46005,--,--,35853 67657 50299 85653,,,,--,124472105610,,--,--,
AI Artificial,,30560,--,--,26874,--,28105 28706,--,--,23839,--,--,24568,--,26756 23263 30152 24896 74041 103179 78295 70947,,,,,,,,--,74670,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
BT Bio Technology,,--,137137,--,60866,--,74328 64089,--,--,42811,--,--,48305,--,--,41285,--,57862 116560,,--,163072 90595,,--,--,
CE Civil,,149506,--,--,122772,--,--,143602,--,--,104338,--,128053 98634,--,--,98075 101421116586143048173999198122137620,,,,,,,--,--,
CS Computers,,24853,--,27385 25546 27974 27355 27045,,,,--,37434 20348,,--,--,20279 26166 21587 19886 24437 21294 66337 72938 70101 59989,,,,,,,,,,--,61863,
DS Comp. Sc. Engg- 26320,,--,--,28554,--,--,36152 51198 37779 23958,,,,--,--,24193,--,--,23928,--,24593 79643,,--,--,72299,--,82656,
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,34779,--,--,31608 40472 32628 44718,,,--,--,28989,--,31301 30626,,--,--,28565 34320 30050 98917,,,,--,111420 81830,,--,124089,
EE Electrical,,54964,--,--,55943,--,61517 76468,--,--,46199,--,--,47733,--,--,44576 70881 45348 131594,,,,--,142404 86783,,--,--,
IE Info.Science,,30378,--,30494 29965 34679 33146 36325,,,,--,63292 25811,,--,--,25648,--,26007 24922 31141 25619 96251 105223110131 87926 95099 97896,,,,,,,,,,
ME Mechanical,,104434,--,158542112450,--,--,--,--,--,88782 124652120126 96147,,,,--,--,86289,--,103166177558,,--,--,186240,--,--,
MT Mechatronics,,--,--,--,88421,--,146132 81603,--,--,77746,--,--,77783,--,--,71877 104423141580172903,,,,--,196649140004,,--,--,
81,E081,H M S Institute of Technology,,Tumkur,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,--,--,211722195309,--,--,215375,--,--,--,--,--,--,217826,--,152811,--,181169222925,,--,--,241937,--,--,
CS Computers,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EC Electronics,,--,--,--,113629,--,117246,--,--,--,--,--,--,96689,--,--,89900,--,96108 182392,--,--,140536,--,--,
EE Electrical,,--,--,--,125415,--,--,--,--,--,--,--,--,--,--,--,112943,--,128813145594,--,--,145822,--,215982,
IE Info.Science,,115019,--,--,107567,--,--,113260,--,--,99545,--,--,101827,--,--,97750 111469100836188790224343224029215081,,,,,,--,--,
ME Mechanical,,221627,--,--,221479,--,268482,--,--,--,198674,--,--,197006,--,--,194421196217195997270296,,,--,--,219575,--,--,
ZC CSC,,121168,--,--,123684147327138675124408,,,--,128328116545,,--,137289110082,,--,127471109371136684121695205327229791236793208651247834221872,,,,,,,,,,
82,E082,J S S Academy of Technical Education,,,,Bangalore,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
"CA CS (AI, Machine 23416",,--,28041 23107,,--,24742 25455,,--,--,17927,--,--,17994 30581,,--,17318 26727 21488 76942,,,,--,113610 81201,,--,--,
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,161390244191,--,129453,--,--,148656,--,--,110567,--,147728109106,,--,--,108419,--,136218178042,,--,198411176624,,--,--,
CS Computers,,20656,--,--,19766 23705 24258 26733,,,--,--,14907,--,--,15547,--,18890 14497 22881 16851 66936 73195 81317 67216,,,,,,,,--,77085,
EC Electronics,,30021,--,--,28347,--,33963 42279,--,--,22886,--,--,24345,--,31691 21778 27528 26517 104470129079128591126453150744128206,,,,,,,,,,
,,,,,,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK,,,,,,,,ALLOTMENT ( GENERAL ),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,25-AUG-24 05:02 PM,,,,,
82,E082,J S S Academy of Technical Education,,,,Bangalore,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
EI Elec. Inst.,,47309 179586147662 59746,,,--,72891 60758,,--,--,44382,--,--,50171,--,--,41983 73274 61661 146912,,,,--,--,51814,--,--,
Engg,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,23774,--,--,23310 30018 24781 32405,,,--,58772 18021,,--,--,18438,--,21279 17560 27686 20737 84311 124740 97044 91763,,,,,,,,--,99728,
ME Mechanical,,134648,--,--,106045,--,--,126626,--,--,89972 141461137746 90957,,,--,--,89086,--,130381191660,,--,192762213737,,--,--,
RA Robotics and,,39476,--,--,35206,--,46043 40861,--,--,--,--,--,27531,--,--,23128 71426 39996 108580,,,,--,--,146076,--,--,
Automation,,,,,,,,,,,,,,,,,,,,,,,,,
83,E083,H.K.B.K.College of Engineering,,,Bangalore,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,66203,--,--,65730,--,73410 52690,--,81976 53426 86022,,,--,54542,--,--,52212 63057 57404 143597,,,,--,169512144831,,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CS Computers,,59572,--,66923 64462 70424 71808 50281,,,,--,--,50991,--,61981 54288,,--,61492 49544 54734 61264 118890159344146084103563122390145136,,,,,,,,,,
EC Electronics,,88404 107365,--,88947,--,105263 80067,,--,--,72570,--,--,72230 91843 83385 71864 72247 79621 176361,,,,,,,--,199457181246,,--,188525,
IE Info.Science,,80696,--,--,75184 83520 80567 64656,,,--,--,62111,--,--,63396,--,--,57917 73469 68286 159741195211175384168794,,,,,,,--,216273,
ME Mechanical,,--,--,211443139706,--,--,145074,--,--,140726,--,190901140115,,--,--,136445161156143665222849,,,,--,--,--,--,--,
85,E085,APS College of Engineering,,"Somanahalli, Bangalore",,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
"CA CS (AI, Machine",,--,--,--,62916,--,--,--,--,--,--,--,68604 58264,--,--,54192 59609 58431 106526,,,,--,--,187943,--,--,
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,154215,--,--,--,--,--,--,--,--,138442,--,--,136974,--,160772216387,--,222653218520271401,,,--,
CS Computers,,61571,--,--,58113,--,58535 56488,--,--,50940,--,--,53405,--,53926 49980 56584 53219 95424 121697116674103260,,,,,,,,--,124346,
CY CS- Cyber,,--,--,115684 71829,--,--,--,--,--,66778,--,--,--,--,--,64382,--,69492 132702,,--,--,152027,--,--,
Security,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,72277,--,--,73244 91336 93890 70739,,,--,--,69882,--,--,68633,--,--,67906,--,71780 143523,,--,189619143647,,--,--,
IE Info.Science,,74768,--,--,73517,--,79672 95302,--,--,64077,--,--,67626,--,--,63993 75187 69210 132343,,,,--,132603142725,,--,--,
ME Mechanical,,152910,--,--,137986,--,--,125981,--,--,--,--,--,--,--,--,123026,--,--,192114,--,--,--,--,--
86,E086,Sri Sairam College of Engineering(Formerly Shirdi Sai Engg),,,,,,,"Anekal,Bangalore",,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,69599,--,--,63557,--,77060 93208,--,--,52633,--,--,59953 70040,,--,52008,--,63884 123000,,--,125308135060,,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CS Computers,,61943,--,--,64418 72729 64956 58404,,,--,--,57562,--,--,57682,--,64362 54014 62011 58813 112599,,,,,--,115711115777,,--,117213,
EC Electronics,,93045,--,--,100918,--,105749 93249,--,147745 82683,,--,--,89500,--,--,81536 90457 90176 170148217993205976189625,,,,,,,--,189920,
EE Electrical,,--,--,--,111747,--,--,--,--,--,--,--,112213,--,--,--,98266,--,105245180967,--,--,188990193702,,--,
"IC CS-IoT, Cyber",,102835,--,--,86330,--,--,101377,--,--,82398,--,--,83232,--,--,82377 82707 90552 177271216904207046155095,,,,,,--,--,
Security,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,82189,--,--,81833 109553 87543 99811,,,--,--,69912,--,--,74276,--,--,69731 75365 70889 134113,,,,--,201391152706,,--,--,
ME Mechanical,,187564,--,213830140927,--,--,--,--,--,--,--,--,--,--,--,131739,--,146898202274,,--,--,--,--,--,
87,E087,Vivekananada Institute of Technology,,,,Bangalore,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,71124,--,73637 73954,--,77950 74269,,--,--,59433,--,--,56569 74969,,--,55683 69070 70190 125724,,,,--,131661130702,,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,157655,--,--,--,--,--,--,--,--,152999,--,--,150118205657151858189936,,,--,245702233001,,--,--,
CS Computers,,61465,--,--,60483 68523 62464 71163,,,--,--,49991,--,--,54937,--,60710 48954 51091 57581 100018123313118123110813,,,,,,,,--,121863,
EC Electronics,,94966,--,--,91811,--,108441105592,--,--,78043,--,--,78514,--,90114 75872 89987 86394 192988,,,,,--,213151184026191195202772,,,,
IE Info.Science,,84235,--,--,79788 88206 86363 85819,,,--,129304 70273,,--,--,69083,--,--,66502 74299 73029 169777184354212910187289,,,,,,,--,231025,
ME Mechanical,,198404,--,--,143618,--,--,--,--,--,--,--,190429,--,--,--,131125,--,153518200644,--,--,--,--,--,
88,E088,Bangalore College of Engineering and Technology,,,,,"Chandapura, Bangalore",,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,68438,--,--,67918,--,75586 91931,--,--,56398,--,--,59645,--,--,56368 59641 70417 85515,,,,--,133461107219,,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CS Computers,,54751,--,--,56575,--,57357 54509,--,--,50780,--,--,50014,--,--,48516 52417 49300 99177 102687126423 76658,,,,,,,--,89328,
EC Electronics,,--,--,--,68614 100843,--,--,--,147659 63812,,--,--,63423,--,72345 61066,,--,63051 157181,,--,--,138578,--,--,
,,,,,,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK,,,,,,,,ALLOTMENT ( GENERAL ),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,25-AUG-24 05:02 PM,,,,,
88,E088,Bangalore College of Engineering and Technology,,,,,"Chandapura, Bangalore",,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
EE Electrical,,--,--,144092 99379,--,--,--,--,--,--,--,--,90907,--,--,87987,--,93030 173270,,--,--,213941,--,--,
IE Info.Science,,80716,--,--,70983,--,--,88023,--,--,--,--,78501,--,--,--,61792 75751,--,120275,--,--,--,--,--,
90,E090,Sri Revana Siddeswara Institute of Technology,,,,,Bangalore North,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,--,--,--,188839,--,--,--,--,--,--,--,--,178473,--,--,166662,--,203582230020,--,249049262326,,--,--,
CS Computers,,70432,--,--,76267,--,89307 93413,--,--,57754,--,--,65884,--,--,57679 68792 61208 115558144524128479114599,,,,,,,--,--,
EC Electronics,,99866,--,--,94333 110689,--,113763233949,,--,92703,--,--,--,--,104850 84170,,--,92494 151790,,--,--,192091,--,--,
ME Mechanical,,--,--,--,191093,--,--,175208,--,--,177490,--,--,168263,--,--,165668231383232082238209,,,--,--,--,--,--,
91,E091,K S Institute of Technology,,Bangalore,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,39399,--,53897 42081 62152 46718 60571,,,,--,--,36264,--,--,38819,--,--,36135 38294 45134 115214,,,,--,141469166286,,--,183233,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CC Computer and,,56185,--,--,60547,--,71103 94135,--,--,49856,--,--,58888,--,--,49010 75992 53372 148437,,,,--,180271 97340,,--,--,
Comm. Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
CD Computer Sc.,,49305,--,--,52199,--,--,79432,--,100656 46312,--,70305 49354,,--,--,45828 91226 55859 184517206202,,,,,--,207519,--,--,
and Design,,,,,,,,,,,,,,,,,,,,,,,,,
CS Computers,,39214,--,--,37346 47280 37371 56201,,,--,58130 31347,,--,--,33113,--,39560 30508 42388 36193 112274137897135866111165,,,,,,,,--,139915,
EC Electronics,,56659,--,--,57770,--,59052 53994,--,--,46426,--,--,51096,--,55614 46327 56629 54025 169291,,,,,--,170332175969204428183736,,,,
"IC CS-IoT, Cyber",,54211,--,--,46571,--,92323 69662,--,--,41091,--,--,56323 90886,,--,39652,--,53706 137571,,--,240673179259,,--,--,
Security,,,,,,,,,,,,,,,,,,,,,,,,,
ME Mechanical,,207646,--,--,153164,--,205424141416239549,,--,133150,--,--,129930,--,--,129443,--,161687225311,,--,228860,--,--,--,
92,E092,Vemana Institute of Technology,,,Bangalore,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,56424,--,--,66124,--,--,54303,--,--,54553,--,60724 59189,--,--,53462 66652 54335 128767,,,,--,134448 72116 165806,,,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,174946,--,--,193113242177205501177128,,,--,--,168610,--,--,170254,--,--,152322188435183064230816,,,,--,--,181432,--,--,
CS Computers,,47512,--,--,57101,--,57128 51546,--,--,49276,--,--,47646 60409 68387 47383 60079 55345 119947,,,,,,,--,129493131628,,--,142579,
DS Comp. Sc. Engg- 61213,,--,109272 74818,,--,--,65941 83801 134037 58872,,,,--,--,62954,--,--,57542,--,71308 137880,,--,--,169373,--,--,
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,93953,--,--,97730 98601 109904105428,,,--,--,76982,--,--,81513,--,89930 75906 80155 87848 177399193132226264200720,,,,,,,,--,203920,
IE Info.Science,,76731,--,91616 79252,--,90335 72971,,--,120315 65193 97537,,,--,70495,--,--,65132 66013 71641 159965161387176813218773,,,,,,,--,249204,
ME Mechanical,,203008,--,--,178899,--,196157176151,--,--,167634,--,--,176279,--,--,162490181313186131235149,,,,--,240237,--,--,--,
93,E093,Basavakalyana Engineering College,,,"Basavakalyana, Bidar-Dist",,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AD Artificial,,--,--,--,--,--,133727,--,--,--,90761,--,--,--,--,--,80119,--,--,149035,--,--,--,--,--
"Intel, Data Sc",,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,193742,--,--,--,--,--,--,--,--,--,--,--,171716,--,221377187920,--,--,--,--,--,
CS Computers,,98282,--,--,82665,--,--,--,--,--,--,--,--,--,--,--,59732 86371 72836 110090,,,--,--,--,--,--,
EC Electronics,,--,--,--,120523,--,--,--,--,--,--,--,--,114306,--,--,113983,--,--,182978,--,--,150610,--,165630
ES Electronics and,,--,--,--,--,--,--,--,--,--,133468,--,--,--,--,--,122180,--,--,--,--,271360,--,--,--
Computer,,,,,,,,,,,,,,,,,,,,,,,,,
ME Mechanical,,--,--,--,--,--,--,214981,--,--,--,--,--,--,--,--,184785,--,--,--,--,--,--,--,--
ZC CSC,,--,--,--,129273,--,--,--,--,--,--,--,--,114237,--,--,103914,--,133158167410,--,--,152903,--,--,
94,E094,Coorg Institute of Technology,,Kodagu,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AD Artificial,,98430,--,--,105865115935106402115213,,,--,--,85839,--,--,100566,--,--,79420,--,80600 149672,,--,179964 88795,,--,--,
"Intel, Data Sc",,,,,,,,,,,,,,,,,,,,,,,,,
AI Artificial,,107895,--,--,93883,--,--,121293,--,--,90190,--,--,87488,--,114873 85250,--,90891 166818,,--,189851146313229448,,,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,208182,--,--,--,--,--,166201269017246932,,--,--,--,161987,--,177190238581,,--,--,240245,--,--,
CS Computers,,75590,--,112912 85441,--,--,--,--,--,61698,--,--,78386,--,--,60557 83722 60611 135661149737,,,,,--,136960,--,137027,
,,,,,,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK,,,,,,,,ALLOTMENT ( GENERAL ),,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,25-AUG-24 05:02 PM,,,,,,
94,E094,Coorg Institute of Technology,,Kodagu,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CY CS- Cyber,,--,--,--,117358,--,126463103591,--,--,--,--,--,102182,--,--,100585123946111552180549,,,--,234746153944,,--,--,,
Security,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,134194,--,--,117327,--,123009129697,--,--,99058,--,--,104952,--,--,95572 105655101566181794,,,--,204752176019,,--,--,,
ME Mechanical,,--,--,--,207971,--,--,--,--,216314,--,--,--,173471,--,--,173464,--,180546245528,--,--,243138,--,--,
95,E095,AMC Engineering College,,Bangalore,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,,80695,--,93733 69176,--,--,61432 194876,,--,70208,--,--,61196,--,--,55386 107534 71033 98127,,,--,120143103969,,--,--,,
AI Artificial,,52423,--,--,51492,--,59022 46964,--,--,43517,--,--,44749,--,46885 42125 45357 46253 112121120981133495122843178589186040,,,,,,,,,,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CS (AI, Machine 55171",,--,--,55869 67290 61258 52652,,,,--,--,46643,--,59034 43768,,--,--,41402 58796 51536 119073188291155790130686,,,,,,--,140956,,
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,131919,--,--,147262,--,--,126387,--,--,--,--,--,111388162607134823180965,,--,--,--,--,--,,
CS Computers,,41939,--,42956 41842 45017 50105 46048,,,,--,52520 37386,,--,39653 38671 43913 39826 35306 39616 39336 101372125638113922100780123085100990,,,,,,,,,,,,,
DS Comp. Sc. Engg- 58778 64438,,,--,56692,--,57667 50172,,--,--,44476,--,55865 48329,,--,--,44086 47557 52771 130172,,,--,154670149538,,--,152326,,
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,62130,--,--,61652 75363 65267 61344,,,--,--,52714,--,--,53959,--,57643 51433 60518 57441 143841176474169674129471,,,,,,,--,154068,,
EE Electrical,,95233,--,--,68631,--,--,--,--,151269 72869,--,--,--,--,--,68371 104987 75624 112733,,,--,--,167134,--,--,,
IE Info.Science,,54779,--,--,57309 62075 58955 53988,,,--,--,48537 69642,,--,50696,--,54099 47816 49436 52922 137662,,,,--,159979154451,,--,192994,,
ME Mechanical,,--,--,157195124816,--,--,109992,--,--,--,--,--,--,--,--,96599,--,130908213939,--,--,193496,--,--,,
96,E096,East Point College of Engineering and Technology,,,,,,Bangalore,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AD Artificial,,51312,--,75188 45833,--,56254 55852,,--,--,50645 79081,,--,49331,--,--,42738,--,48102 98343,--,--,68082,--,--,,
"Intel, Data Sc",,,,,,,,,,,,,,,,,,,,,,,,,
"CA CS (AI, Machine 62408 109308",,,--,55317,--,67801 60990,,--,--,47866,--,--,46843,--,--,44643,--,48994 132197,--,158948137227,,--,--,,
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,247928134653,--,--,136915,--,--,--,--,--,--,177919,--,131466,--,--,158071,--,--,225526,--,--,
CS Computers,,46411,--,--,48163 52525 51697 46049,,,--,93163 42741,,--,--,43046,--,52041 39833 44835 44290 99384 127894132662126962,,,,,,,--,137231,,
EC Electronics,,77281,--,--,66984,--,68741 79299,--,--,64311,--,69510 64176,,--,--,62573 64139 66693 160029,,,--,171269146238191979157608,,,,,
"IC CS-IoT, Cyber",,81034,--,--,70954,--,102521 73753,--,--,66240,--,--,63315,--,--,63028 86186 70430 145278,,,--,189188157734,,--,--,,
Security,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,69438,--,--,70911 79728 74630 67738,,,--,--,58916,--,62799 61437,,--,64533 57932 64394 62138 166004177073180407155027,,,,,,,--,212841,,
ME Mechanical,,--,--,--,128406,--,--,--,--,180553126677,--,--,--,--,--,116978,--,160049213477,--,--,263395,--,--,,
97,E097,C M R Institute of Technology,,Bangalore,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AD Artificial,,20379,--,36034 22465,--,25788 23071,,--,--,19795,--,--,19817 26768,,--,18874 26434 20760 68520,,,--,74806 65424,,--,81795,,
"Intel, Data Sc",,,,,,,,,,,,,,,,,,,,,,,,,
AI Artificial,,24789 47166 27508 23374,,,--,25715 23392,,--,39780 18480,,--,--,19413,--,--,18160 20641 19823 67885,,,--,75312 43956,,--,--,,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
"CA CS (AI, Machine 23692",,--,--,19966,--,--,23284 63927,,--,15735,--,--,15636,--,--,14023 27533 18528 62636,,,--,86624 47489,,--,--,,
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
