,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,46793,--,--,45038,--,66687 76021,--,--,39107,--,--,50944 90422,,--,37604 77705 61528 81416,,,,--,111081 79398,,--,131971,
EC Electronics,,5251,--,8613,5480,11124,6436,8284,--,--,3435,--,--,3830,--,--,1998,6227,3894,24630 47314 35545 24786,,,--,--,
EE Electrical,,25274,--,--,17834,--,18654 11113,--,--,11450,--,--,11090,--,22534,8345,15787 17602 46280,,,--,74985 51371 80710 109321,,,,
IM Ind. Engg.,,60836,--,--,75155 122007 87905 86500,,,--,183529 51790,,--,92500 54319,,--,--,41975 118046 84363 123518,,,,--,194755165009,,--,--,
Mgmt.,,,,,,,,,,,,,,,,,,,,,,,,,
ME Mechanical,,68046 94196 69929 37487,,,--,74434 39647,,--,--,28748,--,--,38650,--,75117 20448 36575 42559 99204,,,,,--,113104117491,,--,--,
4,E004,Dr. Ambedkar Institute Of Technology,,,,Bangalore,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,118231,--,--,108992118040115986119839,,,--,--,99460,--,--,94947,--,118834 93819 117595114433126633132307142751149743,,,,,,,,--,168062,
CS Computers,,8862,--,--,9409,--,9790,9492,--,--,7422,11482,--,8444,--,9482,7369,7672,9414,22137,--,26488 22450,--,29445,
EC Electronics,,24078,--,26152 22130 22927 25433 25478,,,,--,--,18747,--,21348 19444,,--,21056 18263 20278 20888 56336 69062 69342 51488 79396 71420,,,,,,,,,,
EE Electrical,,47168 72907,--,43135,--,46698 44598,,--,83899 37595,,--,--,43120,--,--,35215 37910 42626 89899,,,,--,102416 94085,,--,--,
EI Elec. Inst.,,61081,--,--,62899 92830 74016 83978,,,--,--,54343,--,72850 53749,,--,--,50524 75193 52439 154643,,,,--,--,188699,--,--,
Engg,,,,,,,,,,,,,,,,,,,,,,,,,
ET Elec.,,46184,--,79971 46768,--,50577 82602,,--,96592 39207,,--,--,38698 65834,,--,36712 47325 45937 117447,,,,--,201166153372,,--,--,
Telecommn. Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
IM Ind. Engg.,,95210,--,--,104310,--,132114124577,--,--,86212,--,--,97819,--,--,85238 126373128054165688,,,,--,--,--,--,--,
Mgmt.,,,,,,,,,,,,,,,,,,,,,,,,,
ME Mechanical,,122355,--,142640114789154051137090121851,,,,--,176897 95662,,--,126374 97383,,--,126946 93323 113089115863165037174694192619202565,,,,,,,,--,--,
5,E005,R. V. College of Engineering,,Bangalore,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,874,--,--,1876,4303,2190,1169,--,--,1213,--,--,1107,--,2161,558,3175,1008,10767,--,11742 11558,--,22763,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
BT Bio Technology,,6349,--,--,6753,--,--,13583,--,--,10210,--,--,12553,--,--,3327,24887 12904 22608,,--,--,6140,--,172748,
CE Civil,,25967,--,--,28433,--,38205 20700,--,--,--,--,--,19240 38667,,--,17630,--,30465 35311,,--,65095 32690,,--,--,
CH Chemical,,--,--,--,17230,--,--,30330,--,--,19987,--,32880,--,--,--,9856,30808 20760 58987,,--,--,115802,--,--,
CS Computers,,658,--,1226,873,1659,1235,1100,--,3436,395,--,844,501,--,731,242,1451,717,2668,11447,8829,4767,6320,7132
CY CS- Cyber,,1067,--,--,2195,--,2667,2508,--,--,1177,5075,--,1266,--,--,620,--,2620,13967,--,26998,8463,--,--
Security,,,,,,,,,,,,,,,,,,,,,,,,,
DS Comp. Sc. Engg-,,2027,--,--,1779,--,2300,2221,--,--,659,--,--,1029,--,--,456,2750,1299,10583,--,14262 12615,--,--,
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,2562,--,--,2828,10543,4999,5547,--,--,1565,--,--,1832,--,4252,761,4743,2665,11988 22018 24848 13670,,,--,20237,
EE Electrical,,7641,--,24901,5967,--,--,5338,--,34415,4147,--,--,5674,--,--,2663,14314,6716,19944 80801,--,25162,--,--,
EI Elec. Inst.,,14394,--,--,11168,--,--,27441,--,55977,7625,--,20348,8024,--,--,3769,--,7848,50729,--,--,69554,--,--
Engg,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,ENGINEERING CUTOFF RANK OF CET-2023 - 1st ROUND ALLOTMENT ( GENERAL ),,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,17-AUG-23 08:44 PM,,,,,
5,E005,R. V. College of Engineering,,Bangalore,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
ET Elec.,,11082,--,--,6738,--,16284,9975,--,--,4594,--,--,5457,--,--,2397,--,10981 34304,--,36070 43824 119357,,,--,
Telecommn. Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,1402,--,--,1429,4284,1612,1628,--,--,428,--,--,707,--,976,360,3592,944,6751,17565 11553,8459,--,11075,
IM Ind. Engg.,,28618,--,--,27920,--,61487,--,--,--,46672,--,--,36603,--,--,16624 32684 27743 64510,,,--,--,160749,--,--,
Mgmt.,,,,,,,,,,,,,,,,,,,,,,,,,
ME Mechanical,,20779,--,53783 21908,--,22958 18688,,--,--,15803,--,--,21423,--,--,6023,18424 16068 66470 86808 115440 72298,,,,,,--,77419,
SE Aero Space,,6874,79980,--,4401,--,13993,4912,--,--,5745,--,--,3452,--,--,2507,--,6789,19009,--,56396 36229,--,--,
Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
6,E006,M S Ramaiah Institute of Technology,,,,Bangalore,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AD Artificial,,5890,--,--,4955,--,--,5634,--,12649,3113,--,5229,2704,--,--,2368,3294,2597,20133,--,--,14563,--,--
"Intel, Data Sc",,,,,,,,,,,,,,,,,,,,,,,,,
AI Artificial,,2283,--,--,4461,--,6275,--,--,--,2199,--,--,2808,--,--,2193,6501,3935,22341,--,34476 17484,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
BT Bio Technology,,16717,--,77828 20165,--,--,--,--,132478 15061,,--,--,17741,--,--,10522 28001 13580 29534 170725,,,,,--,29829,--,--,
"CA CS (AI, Machine",,4149,--,--,3971,11752,4459,3675,--,--,2003,--,4017,2593,--,--,1869,7784,3977,24678 51451 28635 19395,,,--,27833,
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,55558,--,--,35217,--,49598 63075,--,--,44361,--,--,37699,--,--,32418 45076 49416 74724,,,,--,112674 49287,,--,--,
CH Chemical,,--,--,122170 32577,--,--,50574,--,202772 32096,,--,--,23129,--,--,22268,--,36035 123981,,--,--,134627,--,--,
CS Computers,,2426,--,--,2428,3061,3045,2655,--,--,1383,--,--,1393,--,2524,1045,1672,2022,9224,11923 10777,7654,--,23343,
CY CS- Cyber,,5448,--,--,4899,--,7262,5571,12323,--,3083,--,--,3136,--,--,2306,--,5193,18477,--,31038 29312,--,--,
Security,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,8547,--,--,5796,8904,6117,8311,--,--,3911,--,6232,4254,--,5962,3362,5580,5865,24275 37387 31536 22235,,,--,45013,
EE Electrical,,23722,--,--,13073,--,21226 19886,--,--,12503 30729,,--,8491,--,--,6995,--,12357 33530,,--,86282 37169,,--,--,
EI Elec. Inst.,,30469,--,--,18517,--,29428 23589,--,--,17835,--,--,13641,--,--,8916,51187 25515 81323,,,--,--,99207,--,--,
Engg,,,,,,,,,,,,,,,,,,,,,,,,,
ET Elec.,,11714,--,--,14002,--,23500 16955,--,--,9466,--,--,10946,--,--,6932,22616 14431 45372,,,--,63800 67522,,--,--,
Telecommn. Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,4148,--,6008,3609,6704,3637,5685,--,--,2163,--,--,2218,--,3916,1769,4207,3260,17826 23772 29187 14842,,,--,33804,
IM Ind. Engg.,,85755,--,--,70693,--,--,47139,--,--,51454,--,--,49828,--,--,43629,--,86676 117247,--,159619,--,--,--,
Mgmt.,,,,,,,,,,,,,,,,,,,,,,,,,
MD Med.Elect.,,53577,--,--,50299,--,105220 48576,--,--,42268,--,--,50367,--,--,34768,--,62238 148183,,--,156324164928,,--,--,
ME Mechanical,,26793,--,--,41506,--,68283 27023,--,--,26243,--,--,32181,--,43658 25690 27129 40650 102741,,,,,--,120805128516,,--,--,
7,E007,Dayananda Sagar College of Engineering,,,,Bangalore,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,,19590,--,46894 22653 52444,,--,26751,--,--,28398,--,35696 16395,,--,--,12712 32016 27052 64484,,,,--,--,47986,--,--,
AI Artificial,,6889,--,17374,6996,--,--,10047 30777 26135,,5078,--,--,4908,--,--,4518,--,7724,28354,--,--,35218,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
AU Automobile,,118804,--,--,95906,--,124076 74247,--,--,55300,--,--,84445,--,--,52825 144373100218130604,,,,--,200120 91350,,--,--,
BT Bio Technology,,37261,--,--,32379,--,67592,--,--,--,28709,--,--,24273,--,--,14656 34182 51318 86894,,,--,157279 84988,,--,--,
CB Comp. Sc. and,,10862,--,--,11594,--,17519 17779,--,--,10659 71540,,--,8569,--,--,7697,--,12102 49603,,--,69576 50544,,--,--,
Bus Sys.,,,,,,,,,,,,,,,,,,,,,,,,,
CD Computer Sc.,,12185 66459 22246 10206,,,--,--,13396,--,37558 11283,,--,--,11040,--,--,8224,--,16696 48723,,--,--,49969,--,--,
and Design,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,106637,--,--,106073127920142375121425,,,--,199680 88919,,--,--,89790,--,121749 83521 93233 98317 134761141836185165188102,,,,,,,,--,--,
CH Chemical,,107280,--,--,75398 93341,--,57501,--,--,60672,--,93383 58655,,--,89003 57295 59052 81680 149680,,,,,--,--,154000,--,--,
CS Computers,,6233,--,--,4619,8500,5914,5373,--,13326,3733,--,5170,3630,--,5247,3293,6701,5053,19939 28206 23025 16775 32849 24935,,,,,
CY CS- Cyber,,10306,--,--,8430,--,11181,8753,--,--,7102,--,--,6710,13257,--,5780,--,10111 28870,--,46401 10880,,--,--,
Security,,,,,,,,,,,,,,,,,,,,,,,,,
DS Comp. Sc. Engg-,,8935,--,--,7232,--,10280,6745,--,--,5573,--,--,5273,--,--,5076,12872,8537,35419,--,58851 18133,--,--,
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,20194,--,20662 12222 18899 13817 19769,,,,--,--,9559,--,13533,9091,--,13579,8840,16470 13488 47129 51015 63154 47092 73204 58379,,,,,,,,
EE Electrical,,27668,--,--,33680,--,43583 27450,--,46683 24495,,--,--,27865,--,--,23961 32564 30371 85178 121669116456 73584,,,,,,,--,86983,
EI Elec. Inst.,,--,--,--,46289,--,54615 72822,--,--,--,--,--,33144,--,--,29211 55527 39939 116897,,,,--,--,--,--,--,
Engg,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,ENGINEERING CUTOFF RANK OF CET-2023 - 1st ROUND ALLOTMENT ( GENERAL ),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,17-AUG-23 08:44 PM,,,,,
7,E007,Dayananda Sagar College of Engineering,,,,,Bangalore,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
ET Elec.,,34582,--,--,28363,--,43549 66062,,--,--,22157,--,--,24873,--,37500 21170 44371 30678 107690132837163252194762,,,,,,,--,--,
Telecommn. Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
"IC CS-IoT, Cyber",,16482,--,--,9948,--,13781 12789,,--,--,9857,--,--,10689 36677,,--,7872,--,11980 45334,--,74186 44487,,--,--,
Security,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,8972,--,--,6434,13778,7818,10142,--,--,4995,--,--,5385,--,7718,4803,11255,7585,27980 37900 35644 31642,,,--,33744,
MD Med.Elect.,,101510,--,--,78418,--,133854 72332,,--,--,60892,--,--,75204,--,--,59379,--,80618 177081,--,192540,--,--,--,
ME Mechanical,,62389,--,--,75954 93829 107637 56934,,,,--,--,57505,--,--,53820,--,81501 51235 85313 77463 155592,,,,--,--,193520,--,--,
RI Robotics and AI 12588,,,--,--,20149,--,34289 31687,,--,--,14048,--,--,14952,--,--,11068,--,25248 63732,--,94705 131233,,--,--,
8,E008,Bangalore Institute of Technology,,,,Bangalore,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,--,--,--,9376,--,10950,--,--,--,5912,23188,--,6735,--,--,5459,--,8398,30413,--,45878 43873,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,123025,--,--,115223,--,136529111521,,--,--,86974,--,109718 91407 134674,,,--,86971 96914 102103134574,,,--,196103184126,,--,--,
CS Computers,,7858,--,8067,6043,10040,7290,7819,--,--,4768,--,6459,4814,--,7109,4368,6587,6350,23522 34430 31239 24816 34475 25430,,,,,
DS Comp. Sc. Engg- 10587,,,--,14390,8826,--,--,10482,--,42229,7237,--,--,8164,--,--,7021,19877,9989,36358,--,--,38403,--,--
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,21277,--,--,14119 18959 15544 20783,,,,--,--,10814,--,--,11898,--,14988 10712 16913 14326 55615 80769 76164 57742,,,,,,,--,59056,
EE Electrical,,51986,--,--,27849,--,44523 66602,,--,--,28940,--,35610 28487,,--,--,26921 34921 33148 98607 132952,,,,--,84006,--,--,
EI Elec. Inst.,,50725,--,--,49015,--,--,75514,--,--,--,--,--,31095,--,--,30235 51419 35713 122636,,,--,201508172961,,--,--,
Engg,,,,,,,,,,,,,,,,,,,,,,,,,
ET Elec.,,35151,--,--,32097,--,48703 60401,,--,--,24016,--,--,26642,--,--,22883 49460 31099 103623,,,--,--,147804,--,--,
Telecommn. Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
EV EC,Engg(VLSI,35855,--,--,30188,--,--,66508,--,--,26996,--,--,29513,--,--,24836,--,32535 89059,--,172957,--,--,--,
Design),,,,,,,,,,,,,,,,,,,,,,,,,
"IC CS-IoT, Cyber",,10560,--,--,13104,--,25841 14890,,--,--,11288,--,--,11201,--,--,9555,--,12764 62526,--,83588 84200,,--,--,
Security,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,9404,--,--,8594,12973 10669,,9976,--,--,6842,--,--,6808,--,8643,6473,8086,8380,35195 57533 51350 39853,,,--,40080,
ME Mechanical,,82955,--,--,87551 106354102725 71622,,,,--,--,73761,--,--,86621,--,100706 70737 100693 94098 174770,,,,--,--,--,--,--,
RI Robotics and AI 23418,,,--,49066 20051,,--,--,32642,--,172365 15836,,--,--,15790,--,--,15777 50409 17860 69359,,,--,--,72600,--,--,
9,E009,P E S University (Ring Road Campus),,,,,Bangalore,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AM B Tech in AM,,4797,--,5975,4802,24225,8869,7184,67515 19717,,1991,--,6420,2367,--,7080,1559,12214,5792,30380 40588 46222 31358,,,--,36739,
BB B Tech in EC,,12414,--,15889,8656,18121 13113 10391,,,--,28670,3687,--,8568,4889,--,8860,3170,14821,8438,38640 53958 53359 43222 88652 60206,,,,,
BJ B Tech in EE,,15829,--,--,13230,--,--,20477,--,--,8980,24139,--,8838,--,--,6601,--,19595 48044,--,145757 71453,,--,--,
BO B Tech in BT,,74805,--,--,28041 113133,,--,18166,--,--,--,94962,--,21691,--,--,11041,--,30408 66686,--,--,18315,--,75089,
BW B Tech in CS,,3358,7536,4806,3080,6608,4248,4486,--,5664,1463,--,3187,1751,6210,3195,1006,4618,3055,15675 33986 23792 17644 22191 30839,,,,,
DB B Tech in ME,,--,--,--,31133,--,88615,--,--,--,35410,--,--,29905,--,--,24819,--,31458 49447 74905 146267 88034,,,,--,--,
11,E011,M V J College of Engineering,,,Bangalore,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,,69098,--,--,80319,--,101962 85788,,--,--,65271,--,--,65835,--,83097 64581 83711 75383 103179160403136198143343,,,,,,,--,180758,
AI Artificial,,25889,--,--,22922,--,31874 21704,,--,--,--,--,--,21932 35198,,--,21548,--,21994 66022,--,78346 58707,,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CD Computer Sc.,,32626 74166,,--,32489,--,--,--,--,91236 33323,,--,--,32781,--,--,30050,--,31253 91200,--,153879 76326,,--,--,
and Design,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,128230,--,--,--,--,--,111592,--,--,--,--,--,105291,--,143494118042,--,--,182640,--,--,
CH Chemical,,--,--,--,106706,--,--,--,--,--,--,--,--,--,--,--,93783 96916 104229153687,,,--,--,--,--,--,
CS Computers,,21209,--,--,20638 21357 23906 23778,,,,--,26177 17676,,--,--,18325,--,20223 17147 19674 20072 47148 49893 60132 53374,,,,,,,--,57366,
DS Comp. Sc. Engg- 26958,,,--,--,24445,--,34405 32367 196931,,,--,23483,--,30524 25239,,--,--,22883,--,28530 73070,--,--,70136,--,--,
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EB EAT,,56189,--,--,54917,--,--,72523,--,--,49226,--,63522 49078,,--,--,47541 86455 56237 126575,,,--,--,167206,--,--,
EC Electronics,,36234,--,--,34744 43660 41243 44649,,,,--,--,31065,--,--,31572,--,35220 30717 33114 35185 80476 180959116955100169,,,,,,,--,135142,
EE Electrical,,--,--,75189 56099,,--,--,80046,--,--,--,--,--,--,--,--,51985,--,59343 136100,--,--,108123,--,--,
EV EC,Engg(VLSI,100346,--,--,74674,--,149091 78968,,--,--,74276,--,--,72778,--,--,72517,--,73949 174294,--,--,--,--,--,
Design),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,ENGINEERING CUTOFF RANK OF CET-2023 - 1st ROUND ALLOTMENT ( GENERAL ),,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,17-AUG-23 08:44 PM,,,,,
11,E011,M V J College of Engineering,,Bangalore,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
IE Info.Science,,21837,--,--,22896 33812 27543 29872,,,--,--,23391,--,--,21447,--,--,20411 22773 23501 57921,,,,--,79780 82393,,--,146607,
ME Mechanical,,--,--,--,120983,--,--,--,--,--,--,--,--,--,--,--,104041198100131650167628,,,--,--,--,--,--,
OT Industrial IOT,,--,--,98671 106709,--,--,--,--,--,81148,--,--,--,--,--,77329,--,--,166734,--,--,--,--,--,
SE Aero Space,,82093,--,160325 57429,--,--,71593,--,--,40041,--,--,62433,--,--,31889 71827 48602 96420,,,,--,137053 87800,,--,--,
Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
12,E012,Sir M.Visveswaraya Institute of Technology,,,,,"Hunasemaranahalli,Bangalore,",,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,15592,--,--,14805 23914,--,13199,--,--,12202,--,16682 12363,,--,--,12133 20276 15003 44050,,,,--,--,37779,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
BT Bio Technology,,29370,--,--,36750,--,--,50933,--,--,42115,--,--,24629,--,--,23565 69219 53413 98765,,,--,179026 91422,,--,--,
CE Civil,,118869,--,--,109101,--,178665138213,--,--,95938,--,--,92943,--,--,90254,--,131375143509,,--,169944128009,,--,--,
CS Computers,,11617,--,--,10613 12165 12221 12274,,,--,--,8715,--,--,8694,--,10520,8377,10166,9662,33658 34685 39494 32373,,,,--,37482,
EC Electronics,,24821,--,--,21144,--,24473 21853,--,--,16996,--,--,18047 23449 18377 16510 22817 17889 63660,,,,,,,--,87717 60810,,--,81814,
EE Electrical,,59249,--,81762 48381 59798 56161 80588,,,,--,91260 44862,,--,--,50356,--,--,42305 53096 52826 121030,,,,--,124723128693,,--,--,
"IC CS-IoT, Cyber",,22041 70313,--,22447,--,37410 26461,,--,--,18390,--,--,17293,--,--,16915,--,25283 72498,,--,87424 31776,,--,--,
Security,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,16212,--,--,13498,--,14107 18539,--,--,11715,--,12914 11770,,--,--,11614 17781 12198 51082 75469 51863 59850,,,,,,,--,67128,
ME Mechanical,,104198,--,--,114094,--,142800113383,--,--,98309,--,--,100563,--,126397 96810 100432114947176200,,,,,--,--,163058,--,--,
TC Telecommn.,,72989,--,--,48022 139356,--,66415,--,--,50498,--,--,60747,--,--,43415 108222 66556 123799,,,,--,159353178455,,--,--,
13,E013,Ghousia Engineering College,,Ramanagara,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,--,--,111564 86848,--,95969 80210,,--,--,81694,--,--,75828,--,--,73202 96689 92615 139542,,,,--,--,158390,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,202278,--,--,--,--,--,--,--,--
CS Computers,,69158,--,--,76441 81055 85891 65875,,,--,--,66170,--,--,70321,--,77388 63628 65989 69957 113778135229150302127434,,,,,,,,--,154259,
CY CS- Cyber,,95381,--,--,92967,--,--,--,--,--,--,--,105645,--,--,--,80007,--,89311 154512,--,--,140520,--,--,
Security,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,84500,--,--,89868,--,--,90546,--,--,--,--,--,84677,--,--,78200,--,81456 144840,--,--,184544,--,--,
EE Electrical,,--,--,--,100829,--,--,137387,--,--,--,--,--,91886,--,--,89921,--,116096188158,--,--,--,--,--,
IE Info.Science,,79528,--,--,77087,--,98952 76247 96124,,--,75340,--,--,75068,--,--,74477,--,78850 126078,,--,200913128407,,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200363,--,--,--,--,--,--,--,--
14,E014,S J C Institute of Technology,,Chickballapur,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AD Artificial,,48304,--,--,37177,--,42017 47906,--,--,34877 61295,,--,44529,--,--,33747,--,37274 67381,,--,114992 89079,,--,--,
"Intel, Data Sc",,,,,,,,,,,,,,,,,,,,,,,,,
AE Aeronaut.Engg,,--,--,109379 73629,--,--,89358,--,--,--,--,--,--,85614,--,72257,--,79287 103220,,--,--,109113,--,--,
"CA CS (AI, Machine 40166",,--,--,40826,--,52144 47205 128768,,,--,38066,--,--,42335,--,--,34456,--,41127 80202,,--,85330 92981,,--,--,
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CD Computer Sc.,,62115,--,--,65574,--,--,90148,--,--,61506,--,71920 74790,--,--,61431 89939 71343 123248,,,,--,--,102957,--,--,
and Design,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,187868,--,--,172992,--,--,147657,--,--,149379,--,--,188773,--,--,147202201778160386162943,,,--,--,--,--,--,
