CE Civil,,--,--,--,168099,--,--,--,--,--,--,--,--,--,--,--,143012,--,143057148636,--,--,157480,--,--,
CS Computers,,80958,--,91753 68332,--,68521 82528,,--,96383 62372,,--,--,67419,--,--,59690 59752 65721 109990122947138792 71358,,,,,,,--,--,
EC Electronics,,98157,--,--,93350 97904,--,101961,--,--,78556,--,103847 78396,,--,--,76015,--,87445 152785,,--,--,--,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,171683,--,--,--,--,--,--,--,--
55,E055,P A College of Engineering,,"Bantwal, Mangalore",,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,--,--,--,80788,--,--,--,--,--,--,--,--,76740,--,--,66416,--,76399 153809,--,--,107986,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
BT Bio Technology,,--,--,--,102525,--,--,--,--,--,--,--,--,--,--,--,96005 129676100141,,--,--,--,134404,--,--,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
CS Computers,,80113,--,--,76848,--,79476 71365,--,--,65786,--,86830 66071,,--,74354 63031 63551 70175 116134127764151768 79092,,,,,,,,--,--,
EC Electronics,,93986,--,97662 100332102413,,--,96280,--,96812,--,--,--,92361,--,--,89760,--,91689 149413,,--,--,--,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,163355,--,--,--,--,--,--,--,--
56,E056,The National Institute of Engineering(SOUTH CAMPUS),,,,,,Mysore,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
EC Electronics,,--,37145,--,12720,--,15256 13332,--,--,10047,--,--,9744,--,--,9363,--,10872 34091,,--,45245 18280,,--,--,
EE Electrical,,31309,--,--,27675,--,--,--,--,63049 21373,--,--,--,--,--,20560 42950 21083 42975,,,,--,--,25753,--,30893,
ME Mechanical,,70113,--,--,69500,--,77830 103373,--,--,--,--,--,56539,--,--,55260 83393 62321 104324,,,,--,134461 83634,,--,--,
57,E057,JSS Science and Technology University(Formerly SJCE),,,,,,Mysore,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
BT Bio Technology,,43004,--,--,39700,--,72340 38996,--,--,24846,--,--,29457,--,--,22080 58221 33759 63720,,,,--,--,--,--,--,
CB Comp. Sc. and,,7283,--,--,10704 33495,--,--,--,--,--,--,--,--,--,--,4823,--,6725,34710,--,47207 19889,,--,64152,
Bus Sys.,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,97700,--,--,89434,--,142631 92582,--,--,69649,--,--,76288,--,--,68752 99202 91260 91546,,,,--,--,--,--,--,
CS Computers,,4366,--,--,4618,8658,6324,5315,--,12983,2674,--,4687,3211,7726,4014,2575,2651,3727,15305,--,16426,7940,--,--
CT Const. Tech.,,--,--,--,68702,--,--,--,--,--,--,--,--,92587,--,--,68015,--,90907 131746,--,--,--,--,--,
Mgmt.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,--,--,--,9473,--,11081 15193,--,--,6842,--,--,7913,--,9354,6682,--,8500,26582 37214,,--,19206,--,--,
IE Info.Science,,6480,--,7781,5254,--,7947,6615,--,--,3616,--,--,3980,--,--,3605,7759,4876,23522 35721 29473,,8393,--,--,
ME Mechanical,,82251,--,--,76193,--,--,--,--,--,56633,--,--,53213,--,--,51545 95060 75748 113981,,,--,--,--,--,--,
58,E058,P E S College of Engineering,,Mandya,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AU Automobile,,--,--,--,96462,--,--,--,--,--,--,--,--,85299,--,--,84869 170904120560158517,,,--,--,122160,--,--,
"CA CS (AI, Machine 25467",,--,--,23226,--,24126 24647,,--,--,20071,--,--,20249 24843,,--,20024,--,23336 66342,,--,71990,--,--,--,
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,136791,--,--,142384,--,--,164268,--,--,--,--,--,--,--,--,88597,--,107532120787,--,--,101925156785,,--,
CS Computers,,20341,--,--,16329 29094 17654 18179,,,--,42188 14239,,--,--,15739,--,16834 14021 16187 15624 37311 37518 39670 15783,,,,,,,,--,24705,
EC Electronics,,30751,--,--,29968,--,32972 28521,--,--,25403,--,26243 25456,,--,33670 25050 29646 26079 61590 69507 74393 28309,,,,,,,,--,--,
EE Electrical,,--,--,--,40814,--,--,--,--,--,43709,--,--,--,--,--,40499,--,40885 78081,--,--,--,--,--,
IE Info.Science,,24933,--,--,18786,--,21679 22063,--,--,17116,--,--,17628,--,--,17089 25453 17734 54392,,,,--,57968,--,--,--,
59,E059,P D A College of Engineering,,Gulbarga,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,--,--,--,42403,--,--,--,--,--,--,--,--,--,--,--,40339 49567 53550 63110,,,--,--,74009,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CD Computer Sc.,,--,--,--,52085,--,76014,--,--,--,56095,--,--,--,--,--,38478,--,--,75443,--,--,--,--,--
and Design,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,148465,--,--,145657,--,--,102545,--,--,--,--,--,134980,--,--,101979,--,--,134098,--,--,--,--,--
CR Ceramics,,--,--,--,171544,--,--,--,--,--,--,--,--,--,--,--,151484,--,--,--,--,--,--,--,--
CS Computers,,27798,--,--,25723,--,--,--,--,--,21590,--,--,21018,--,--,20819,--,23708 33790 51479 69566,,,--,--,--,
EC Electronics,,--,--,--,46864,--,--,41241,--,--,--,--,--,43227,--,--,36912,--,45055 65512,--,--,--,--,--,
EE Electrical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50374 53801,--,80536,--,--,--,--,--,
,,,,,,,ENGINEERING CUTOFF RANK OF CET-2022 - FIRST ROUND ALLOTMENT ( GENERAL ),,,,,,,,,,,,,,,,,,
59,E059,P D A College of Engineering,,Gulbarga,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
EG Energy,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,164405,--,--,--,--,--,--,--,--
Engineering,,,,,,,,,,,,,,,,,,,,,,,,,
EI Elec. Inst.,,--,--,--,125724,--,--,--,--,--,--,--,--,--,--,--,86929,--,108260,--,--,--,--,--,--
Engg,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,45521,--,--,38005,--,--,--,--,--,--,--,--,--,--,--,31976,--,45243 52807,--,--,48657,--,--,
IP Ind.Prodn.,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,163019,--,--,--,--,--,--,--,--
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,168042,--,--,--,--,--,--,--,--
60,E060,Dr. Ambedkar Institute Of Technology,,,,"Jnanabharathi Campus,Bangalore",,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,,58978,--,--,65301,--,--,38814,--,--,40910,--,66045 43642,--,--,37739 45290 54686 57455,,,,--,--,--,--,--,
AI Artificial,,--,--,--,19913,--,--,16079,--,40946 16316,--,--,16790,--,--,14685 28202 18645 41697 121868,,,,,--,36087,--,48157,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CB Comp. Sc. and,,27181,--,--,25292,--,30476,--,101914,--,21915,--,--,22017,--,--,21184,--,24052 49630,--,102291,--,--,--,
Bus Sys.,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,113044,--,--,--,--,--,101594,--,--,--,--,--,95979,--,102269108681,--,--,113167,--,--,
CS Computers,,15159,--,18807 12406,--,14138 13743,,--,--,11054,--,--,11224 19476 11861 10815 17499 11534 28437,,,,,,,--,34692 17797,,--,--,
EC Electronics,,25426,--,--,22234,--,27169 33482,--,--,--,--,--,20174,--,--,20159,--,22794 52977,,--,57927 34973 56879,,,--,
IE Info.Science,,16785,--,--,14577,--,16046 16780,--,--,13610,--,--,12921,--,--,12866 18470 14152 40656,,,,--,50976,--,--,--,
61,E061,University B.D.T. college of Engineering,,,,Davangere,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,90782,--,--,94978,--,98689 91139 139409,,--,99916,--,116992 95670,,--,--,85696 87035 89758 104605,,,,--,110747 85830 91495,,,--,
CS Computers,,17832,--,--,18377 28907 20146 19128,,,--,21840 16667,,--,--,16493,--,--,14132 20919 16158 31364,,,,--,32781 18326,,--,25768,
EC Electronics,,32635,--,--,31427,--,31536 38839,--,48035 33031 42284,,,--,29960,--,--,28580 28581 30482 53537 61272 65832 36602,,,,,,,--,50864,
EE Electrical,,76100,--,78180 57103,--,63304 45398,,--,--,47390,--,--,50583,--,53620 42826 47990 53199 74024 86470 78279 52506,,,,,,,,--,--,
EI Elec. Inst.,,79164 97475,--,86385,--,104660104049,,--,--,80891,--,89342 72783 89838 85754 72460 73435 85494 125683,,,,,,,,--,127714 84256,,--,--,
Engg,,,,,,,,,,,,,,,,,,,,,,,,,
IP Ind.Prodn.,,144220,--,156658137426,--,--,147654,--,--,124968,--,--,126118,--,140183114642116016129454161101,,,,,--,--,129175,--,--,
ME Mechanical,,131405,--,--,127839146860159687153183,,,--,--,135971,--,--,123866,--,--,111868122208124620142168,,,,--,143753135136,,--,--,
62,E062,Bapuji Institute of Engineering and Technology,,,,,Davangere,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,36190,--,--,38516,--,49381 36484,--,--,36377,--,--,34963,--,--,33763 46412 42028 80427,,,,--,91290,--,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
BT Bio Technology,,--,171424,--,59198,--,--,--,--,--,89348,--,--,--,--,--,55240,--,62598 71241,--,--,83761,--,--,
CB Comp. Sc. and,,50622,--,--,47945,--,80160 61255 102260,,--,55781,--,--,40112,--,--,38020,--,43630 100771,,--,116505,--,--,--,
Bus Sys.,,,,,,,,,,,,,,,,,,,,,,,,,
CD Computer Sc.,,57084,--,--,49545,--,65424 43910,--,--,49438,--,--,43573,--,--,43105,--,47150 112180,,--,124545 69667 130696,,,--,
and Design,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,151560,--,--,165360,--,--,152896,--,--,124882,--,--,117799,--,--,103384127271134721125862174317146877110295,,,,,,--,--,
CH Chemical,,--,--,--,92170,--,--,109089,--,--,--,--,--,75866,--,--,73168 99236 83176 124827,,,--,--,--,--,--,
CS Computers,,22142,--,28510 20080 28407 25328 18006,,,,--,--,19289,--,--,16472 19555 19920 15476 19235 18665 47799,,,,,,,--,57115 21151,,--,33711,
DS Comp. Sc. Engg- 48972,,--,--,35354 45515,,--,40227,--,--,36952,--,61558 31674,,--,--,31045,--,37853 78410,,--,--,--,--,92493,
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,37841,--,--,37254,--,37316 35516,--,--,31782 95383,,--,31934,--,36499 30295 33014 36392 73879,,,,,--,107041 39478,,--,--,
EE Electrical,,64386,--,--,56861,--,71902 70741,--,--,74392,--,--,53485,--,--,51915 53509 62732 84630,,,,--,111498,--,--,--,
IE Info.Science,,30794,--,--,32516 33545 32650 36790,,,--,71203 33598,,--,35771 28693,,--,31051 28004 32415 30887 76429 105881 76981 41744,,,,,,,,--,--,
ME Mechanical,,--,--,--,169422,--,--,167466,--,--,--,--,--,--,--,--,160025,--,--,--,--,--,166958,--,--
TX Textiles,,--,--,--,--,--,--,156574,--,--,--,--,--,170316,--,--,149928,--,156363164122,--,--,156713,--,--,
63,E063,Sri Jagadguru Murugharajendra University (Formerly SJMIT),,,,,,,Chitradurga,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,149344,--,--,167626,--,--,--,--,--,166783,--,--,--,--,--,147066163370168002157850,,,--,--,--,--,--,
CS Computers,,51655,--,82507 73869,--,77324 54624,,--,--,59929,--,--,54887,--,68129 50891 52344 65388 93033 116650118361 65333,,,,,,,,--,--,
EC Electronics,,76457 112846,--,87370,--,105342 85090,,--,165456 81344,,--,--,75098,--,--,73626,--,81739 128780,,--,143311 76361,,--,--,
EE Electrical,,--,--,--,118882,--,--,104439,--,--,--,--,131512111888,--,--,99767 111512119940130348,,,,--,--,--,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,172965,--,--,--,--,--,--,--,--
64,E064,Adhichunchanagiri Institute of Technology,,,,,Chickmagalur,,,,,,,,,,,,,,,,,,
,,,,,,,ENGINEERING CUTOFF RANK OF CET-2022 - FIRST ROUND ALLOTMENT ( GENERAL ),,,,,,,,,,,,,,,,,,
64,E064,Adhichunchanagiri Institute of Technology,,,,,Chickmagalur,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,47836,--,--,49708,--,64634 71281,--,--,43400,--,--,44147,--,--,42389 62780 58252 102410131368,,,,,--,--,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,160031,--,--,--,--,--,--,--,--
CS Computers,,37752,--,42514 31285,--,33130 31217,,--,--,26435,--,--,25876 37314 33587 25408 32226 29590 70099,,,,,,,--,84571 38263,,--,--,
DS Comp. Sc. Engg- 51596,,--,--,47156,--,--,91624,--,--,50826,--,53273,--,--,--,43928 54752 49176 134807,,,,--,151881 74044,,--,--,
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,53160 129750,--,62583,--,66515 57662,,--,--,48879,--,--,49927,--,59708 48137 73674 58749 118931,,,,,--,122915 63283,,--,76188,
EE Electrical,,89104,--,--,99562,--,--,113096,--,--,89543,--,108520 90317,--,--,84981 86318 96965 141474164928,,,,,--,87992,--,--,
IE Info.Science,,42614,--,--,35550,--,43782,--,--,--,33727,--,--,33217,--,--,33138 41174 36169 92226,,,--,122247 70837,,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,136295,--,--,--,--,--,--,--,--
65,E065,Jawaharlal Nehru National College of Engineering,,,,,Shimoga,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,41746,--,--,39010,--,42037 27911,--,--,36743,--,--,26948,--,--,26318 42472 35790 77779,,,,--,--,--,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,172686,--,--,--,--,--,--,--,--
CS Computers,,16980,--,--,20144 23557 20680 24628,,,--,--,18069,--,18930 16556,,--,19447 14453 22267 18909 45963 50655 53662 23098,,,,,,,,--,38906,
EC Electronics,,38459,--,--,40826,--,45825 49972 136108144397 39988,,,,--,--,37756,--,41831 36124 41334 37939 74450,,,,,--,78493 39659,,--,--,
EE Electrical,,91096,--,--,76842,--,--,85914,--,--,87343 136014 95750,,--,--,--,68937,--,75140 116310,,--,134101 70034,,--,--,
ET Elec.,,124079,--,--,80775,--,88481 85740,--,--,90822,--,--,73409 106975,,--,66296,--,71397 147020,,--,--,84033,--,--,
Telecommn. Engg.,,,,,,,,,,,,,,,,,,,,,,,,,
IE Info.Science,,32643,--,60213 31020 37541 32051 40875,,,,--,--,27093,--,--,27480,--,30914 25161 26583 30558 69977 92063 92671 39406,,,,,,,,--,71160,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,169137,--,--,--,--,--,--,--,--
RI Robotics and AI 85555,,--,--,74975,--,116254 70372,,--,--,75506,--,--,71783,--,--,68011 98957 84297 118289,,,,--,132623,--,--,--,
70,E070,Bahubali College of Engineering,,,"Hassan Dist,",,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,115674,--,--,92232,--,104803113648,--,--,86665,--,--,94616,--,--,85955 97512 93921 148084,,,,--,--,--,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,173940,--,--,--,--,--,--,--,--
CS Computers,,--,--,94039 71997,--,--,83864,--,--,--,--,--,--,--,--,66307,--,66706 108346125785,,,--,72479,--,--,
EC Electronics,,96658,--,--,91788 94892,--,87171,--,--,83370,--,83740 84891,,--,89815 81380,,--,82907 129408,,--,--,106323,--,--,
IE Info.Science,,83299,--,--,91098,--,96459 111455,--,--,--,--,--,79982,--,--,79107 82174 83922 141451,,,,--,--,102424,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,162298,--,--,--,--,--,--,--,--
71,E071,Vidya Vardhaka College of Engineering,,,,Mysuru,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
"CA CS (AI, Machine 21316 42179",,,--,17426,--,23090 19662,,--,--,15986,--,20570 17594,,--,--,14975 22997 18599 57539,,,,--,81983 17545,,--,--,
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,88439,--,--,99497,--,--,83788,--,--,83238,--,--,80021,--,--,79906 99489 102161 99113,,,--,132422,--,--,--,
CS Computers,,13812,--,--,11869 20606 14564 16364,,,--,--,10717,--,--,10188,--,11645,9993,15923 11313 29982 33773 37297 20261,,,,,,--,--,
EC Electronics,,22269,--,27835 22825 36315 24821 23315 71956 46333 19698,,,,,,,--,--,20195,--,23150 19077 28962 21200 51265,,,,,--,56226 22095,,--,--,
EE Electrical,,57507,--,--,35429,--,49116 34698,--,--,31691 57900,,--,33088,--,--,29405,--,33859 58527,,--,77415,--,--,--,
IE Info.Science,,15210,--,29985 14054,--,18679 18933,,--,--,13154,--,15304 12665 23458,,,--,12596 21345 14686 41444,,,,--,59993 20934,,--,--,
ME Mechanical,,123269,--,--,110902172119,--,117130,--,--,97506,--,--,99961,--,162279 92896 102198130635130408147924168187104265,,,,,,,,--,155439,
75,E075,Ballari Institute of Technology and Management,,,,,Near Allipur Bellary,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,63302,--,120707 67401,--,68163 54379,,--,--,56207,--,--,51491,--,--,46884 67691 56755 111224112130170512,,,,,,--,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,169445,--,--,--,--,--,149809,--,--,--,--,--,133797,--,161082156978,--,--,--,--,--,
CF CS(Artificial,,--,--,157293 49604,--,--,--,--,--,--,--,--,46080,--,--,35419,--,58647 85219,,--,--,48150,--,--,
Intel.),,,,,,,,,,,,,,,,,,,,,,,,,
CS Computers,,28611,--,--,24031,--,40207 27902,--,--,25722,--,--,--,--,--,19536 24202 32802 39223,,,,--,83726 34223,,--,--,
DS Comp. Sc. Engg-,,--,--,--,58361,--,--,--,--,81837 39287,--,--,--,--,--,33009,--,--,42202,--,--,--,--,--,
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,59257 88649,--,55243,--,78584 47688,,--,--,46807,--,--,44528,--,--,44260,--,64260 101157,,--,138296,--,--,--,
EE Electrical,,--,--,--,95030 130282,--,--,--,--,83896,--,--,83123,--,--,82044,--,99502 130385,,--,171798101719,,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,171229,--,--,--,--,--,--,--,--
,,,,,,,ENGINEERING CUTOFF RANK OF CET-2022 - FIRST ROUND ALLOTMENT ( GENERAL ),,,,,,,,,,,,,,,,,,
76,E076,Proudadevaraya Institute of Technology,,,,"Indiranagar Hospet, Ballari DT",,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
"CA CS (AI, Machine",,--,--,--,81160,--,--,--,--,--,--,--,--,--,--,--,70234,--,88454,--,--,--,--,--,--
Learning),,,,,,,,,,,,,,,,,,,,,,,,,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,162025,--,--,--,--,--,--,--,--
CS Computers,,71351,--,--,72842,--,--,64789,--,--,--,--,--,59580,--,--,55416 57884 60960 76611,,,--,119983,--,--,--,
EC Electronics,,--,--,113029 82143,--,83972 88505,,--,--,--,--,--,78126,--,--,77069,--,--,136588,--,--,--,--,--,
EE Electrical,,--,--,--,147359,--,--,156227,--,--,137210,--,--,--,--,--,117855130287141233171370,,,--,--,143699,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,166994,--,--,--,--,--,--,--,--
77,E077,Vidya Vikas Institute of Engineering and Technology,,,,,,Mysuru,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,145082,--,--,158789,--,--,117080,--,--,--,--,--,128618172581,--,114376,--,138961133828,,--,147854123951,,--,--,
CS Computers,,33485,--,--,30128,--,--,26543,--,89115 24554,--,--,25882,--,31244 24405 30677 26185 54485,,,,,--,--,--,--,--,
EC Electronics,,--,--,--,42887 53659 50878 51763,,,--,--,37324,--,--,36683,--,--,35425,--,41185 68900,,--,80233,--,--,--,
EE Electrical,,60114,--,105165 69770,--,--,67277,--,--,60936,--,69911 68544,,--,--,58453,--,63284 91599 138063,,,--,60608,--,--,
IE Info.Science,,41061,--,--,33724,--,37247 43972,--,--,32013,--,--,33087,--,--,31286 37925 33332 75011,,,,--,115914,--,--,--,
ME Mechanical,,--,--,--,131887,--,--,--,--,--,--,--,--,--,--,--,111279121371138194149845,,,--,--,114102,--,--,
78,E078,The Oxford College of Engineering,,,Bangalore,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AI Artificial,,--,--,--,40343,--,57295 46362,--,--,37307,--,--,37253,--,--,35346 59092 37079 85765,,,,--,--,--,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
BT Bio Technology,,115803,--,145964 70965,--,--,70477,--,--,--,--,--,76187,--,--,56864 95837 63727 72619,,,,--,120774 71412,,--,--,
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,169753,--,--,--,--,--,--,--,--
CS Computers,,25719,--,--,29974 41051 30253 33725,,,--,38379 26091,,--,--,26351 31699 32097 24522 28310 26559 55957,,,,,,,--,62233 44615,,--,--,
EC Electronics,,46947,--,64013 49112,--,52830 51779,,--,--,45046,--,--,46248,--,--,44698 51528 45612 96703 154094103943 68331,,,,,,,--,--,
EE Electrical,,83336,--,--,75362 75940,--,75889,--,--,73956,--,--,73805,--,--,72425,--,83804 126479,,--,140159,--,--,--,
IE Info.Science,,36369,--,--,35732,--,37845 42802,--,--,32995,--,--,34275,--,35861 32847 41712 34835 74241 130597107980 56361,,,,,,,,--,--,
ME Mechanical,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,170054,--,--,--,--,--,--,--,--
MT Mechatronics,,140583,--,--,169170,--,--,--,--,--,--,--,--,137860,--,--,135298,--,--,162475,--,--,--,--,--
79,E079,Acharya Institute of Technology,,,Bangalore,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,,59377,--,--,57873,--,68966 43886,--,--,42329,--,--,43603,--,--,38092 58679 50520 66772,,,,--,--,--,--,--,
AI Artificial,,26546,--,40614 29448,--,31008 31833,,--,--,26416,--,--,27339,--,31205 25845 40256 29114 69674 126916 85227 44612,,,,,,,,--,--,
Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,
BT Bio Technology,,52303,--,--,51877,--,63151 77330,--,--,53211,--,--,42300,--,--,42168,--,58997 69841,,--,90337 64089,,--,--,
CE Civil,,142964,--,--,121438,--,--,115476,--,--,112545,--,--,117754,--,--,102328,--,103925141901,--,--,128403141172162944,,,
CS Computers,,18046,--,--,16866 22044 17874 24734,,,--,29406 14924,,--,16156 15214,,--,19548 14749 20665 15538 42058 45976 47579 24256,,,,,,,,--,--,
DS Comp. Sc. Engg- 32134,,--,--,27159 37517 35666 29990,,,,--,--,25114,--,--,24343,--,--,23221,--,24615 60636,,--,81686,--,--,--,
Data Sc.,,,,,,,,,,,,,,,,,,,,,,,,,
EC Electronics,,29285,--,--,31016,--,34328 42908,--,53508 27825 44552,,,--,27885,--,--,27737 30195 29185 81113,,,,--,90646 33510,,--,61303,
EE Electrical,,64122,--,--,61247,--,63865 65834,--,--,51803,--,--,54642,--,--,46999 74564 52939 99871,,,,--,106002,--,--,--,
IE Info.Science,,19147,--,--,18725,--,20186 28009,--,--,17820,--,--,17854 27864 21898 17663 24394 19505 59572,,,,,,,--,67229 28392,,--,--,
ME Mechanical,,125217,--,--,127985,--,132448126785,--,--,113245,--,--,--,--,--,112286140050119474160621,,,,--,--,125935,--,--,
MT Mechatronics,,129018,--,--,100294,--,--,94803,--,--,100389,--,129204 91914,--,--,88747,--,126926158117,,--,--,151492,--,--,
81,E081,H M S Institute of Technology,,Tumkur,,,,,,,,,,,,,,,,,,,,,
,,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,171484,--,--,--,--,--,--,--,--
